5.115930967040488816e-06,5.110820954383384728e-06,5.005032013515074298e-06,5.285946453670158412e-06,3.291470726847184038e-05,4.718891609998483489e-06,4.808842480304706083e-06,5.028723723970021707e-06,4.502787780757206416e-06,1.289121714495808932e-04,9.162662826083813571e-05,5.202004369734666815e-06,5.244441030097064999e-06,6.566428384738515808e-05,4.610691435843076582e-06,4.897290302041905550e-06,4.661779651946394964e-06,5.193491565595408382e-06,4.570258274583152686e-06,6.460476375302942793e-05,5.279789220686654995e-06,5.201461855189268979e-06,5.135608967836588639e-06,4.860107840374428288e-06,4.474873410671133032e-06,5.163019908763776553e-06,4.611910023209039565e-06,5.079054789064079316e-06,4.899414639537760362e-06,5.023956042039476062e-06
5.115930967040488816e-06,5.110820954383384728e-06,5.005032013515074298e-06,3.693151607392332407e-05,1.437633497044951106e-04,4.718891609998483489e-06,4.808842480304706083e-06,5.028723723970021707e-06,4.502787780757206416e-06,5.283371216297310978e-06,4.847685114419556784e-06,1.291177416683716192e-04,5.244441030097064999e-06,3.536864144251479004e-05,5.809234722790639955e-05,4.897290302041905550e-06,3.226473868915518116e-05,5.193491565595408382e-06,4.570258274583152686e-06,5.010008091527644051e-06,5.279789220686654995e-06,3.636187566548467571e-05,5.135608967836588639e-06,4.860107840374428288e-06,4.474873410671133032e-06,3.591711020277288022e-05,4.611910023209039565e-06,5.079054789064079316e-06,4.899414639537760362e-06,5.023956042039476062e-06
5.115930967040488816e-06,5.110820954383384728e-06,5.005032013515074298e-06,5.285946453670158412e-06,4.723457832296826704e-06,4.718891609998483489e-06,6.240589351129191532e-05,5.028723723970021707e-06,5.924931137650887468e-05,5.283371216297310978e-06,6.218055978475552754e-05,5.202004369734666815e-06,5.244441030097064999e-06,5.124266896180405725e-06,4.610691435843076582e-06,4.897290302041905550e-06,4.661779651946394964e-06,5.193491565595408382e-06,4.570258274583152686e-06,5.010008091527644051e-06,5.279789220686654995e-06,3.550081950880701559e-05,5.135608967836588639e-06,4.860107840374428288e-06,4.474873410671133032e-06,3.519665758295887617e-05,4.611910023209039565e-06,5.079054789064079316e-06,4.899414639537760362e-06,5.023956042039476062e-06
5.115930967040488816e-06,5.110820954383384728e-06,5.005032013515074298e-06,5.285946453670158412e-06,8.909740315798025728e-05,4.718891609998483489e-06,3.329887097033320089e-05,5.028723723970021707e-06,4.502787780757206416e-06,3.636630047155032066e-05,4.847685114419556784e-06,5.202004369734666815e-06,5.244441030097064999e-06,5.124266896180405725e-06,3.176689391248874292e-05,4.897290302041905550e-06,4.661779651946394964e-06,5.193491565595408382e-06,4.570258274583152686e-06,3.446335399162189572e-05,3.650246937555115279e-05,5.201461855189268979e-06,5.135608967836588639e-06,6.193773341115068557e-05,5.759831266626168280e-05,5.163019908763776553e-06,4.611910023209039565e-06,5.079054789064079316e-06,4.899414639537760362e-06,5.023956042039476062e-06
5.115930967040488816e-06,3.613203946784659921e-05,5.005032013515074298e-06,5.285946453670158412e-06,4.723457832296826704e-06,4.718891609998483489e-06,4.808842480304706083e-06,5.028723723970021707e-06,4.502787780757206416e-06,5.283371216297310978e-06,4.847685114419556784e-06,5.202004369734666815e-06,5.244441030097064999e-06,5.124266896180405725e-06,4.610691435843076582e-06,4.897290302041905550e-06,4.661779651946394964e-06,5.193491565595408382e-06,4.570258274583152686e-06,5.010008091527644051e-06,5.279789220686654995e-06,5.201461855189268979e-06,3.617994027294028556e-05,1.906349777089522395e-03,4.474873410671133032e-06,5.163019908763776553e-06,4.611910023209039565e-06,5.079054789064079316e-06,4.899414639537760362e-06,5.023956042039476062e-06
5.115930967040488816e-06,5.110820954383384728e-06,5.005032013515074298e-06,3.644247686244383403e-05,4.723457832296826704e-06,4.718891609998483489e-06,4.808842480304706083e-06,5.028723723970021707e-06,4.051312069542799743e-04,5.283371216297310978e-06,4.847685114419556784e-06,5.202004369734666815e-06,5.244441030097064999e-06,5.124266896180405725e-06,4.610691435843076582e-06,4.897290302041905550e-06,4.661779651946394964e-06,3.615324388757683218e-05,4.570258274583152686e-06,1.519996600200318666e-04,5.279789220686654995e-06,5.201461855189268979e-06,5.135608967836588639e-06,3.345114169215851019e-05,4.474873410671133032e-06,5.163019908763776553e-06,4.611910023209039565e-06,5.079054789064079316e-06,4.899414639537760362e-06,3.457827688374652813e-05
5.115930967040488816e-06,5.110820954383384728e-06,9.428011831276515535e-05,6.763399277011696313e-05,4.723457832296826704e-06,4.718891609998483489e-06,6.128049371138669706e-05,5.028723723970021707e-06,4.502787780757206416e-06,5.283371216297310978e-06,4.847685114419556784e-06,5.202004369734666815e-06,5.244441030097064999e-06,5.124266896180405725e-06,4.610691435843076582e-06,4.897290302041905550e-06,3.229524931039671034e-05,5.193491565595408382e-06,4.570258274583152686e-06,5.010008091527644051e-06,5.279789220686654995e-06,5.201461855189268979e-06,5.135608967836588639e-06,9.047654619653879558e-05,4.474873410671133032e-06,5.163019908763776553e-06,4.611910023209039565e-06,5.079054789064079316e-06,4.899414639537760362e-06,3.450508811751117440e-05
5.115930967040488816e-06,5.110820954383384728e-06,1.399133667182569278e-03,5.285946453670158412e-06,4.723457832296826704e-06,4.718891609998483489e-06,4.808842480304706083e-06,5.028723723970021707e-06,5.772825084228583997e-05,5.283371216297310978e-06,4.847685114419556784e-06,3.635465234481254532e-05,5.244441030097064999e-06,5.124266896180405725e-06,1.208543709223315133e-03,4.897290302041905550e-06,4.661779651946394964e-06,5.193491565595408382e-06,4.570258274583152686e-06,6.494602365585299048e-05,5.279789220686654995e-06,5.201461855189268979e-06,5.135608967836588639e-06,4.860107840374428288e-06,4.474873410671133032e-06,5.163019908763776553e-06,4.611910023209039565e-06,5.079054789064079316e-06,4.899414639537760362e-06,5.023956042039476062e-06
1.246475822206047964e-03,5.110820954383384728e-06,5.005032013515074298e-06,5.285946453670158412e-06,4.723457832296826704e-06,4.718891609998483489e-06,4.808842480304706083e-06,5.028723723970021707e-06,4.502787780757206416e-06,6.656539107167173356e-05,3.358331729832759999e-05,5.202004369734666815e-06,5.244441030097064999e-06,9.542043833851127197e-05,4.610691435843076582e-06,4.897290302041905550e-06,4.661779651946394964e-06,3.556278213896761533e-05,4.570258274583152686e-06,5.010008091527644051e-06,5.279789220686654995e-06,5.201461855189268979e-06,5.135608967836588639e-06,4.860107840374428288e-06,4.474873410671133032e-06,5.163019908763776553e-06,4.611910023209039565e-06,5.079054789064079316e-06,4.899414639537760362e-06,5.023956042039476062e-06
1.264909681711926480e-04,2.159034010555638229e-04,5.005032013515074298e-06,5.285946453670158412e-06,4.723457832296826704e-06,2.016800621220975122e-04,4.808842480304706083e-06,2.773157315250852819e-04,4.502787780757206416e-06,3.698914166651924877e-05,4.847685114419556784e-06,5.202004369734666815e-06,4.402003797461324550e-04,6.532171452440098435e-05,4.610691435843076582e-06,4.897290302041905550e-06,4.661779651946394964e-06,5.193491565595408382e-06,4.570258274583152686e-06,5.010008091527644051e-06,5.279789220686654995e-06,5.201461855189268979e-06,5.135608967836588639e-06,4.860107840374428288e-06,4.474873410671133032e-06,5.163019908763776553e-06,4.611910023209039565e-06,5.079054789064079316e-06,4.899414639537760362e-06,5.023956042039476062e-06
